id,num_orders
1234362,293.0
1096408,148.0
1015877,144.0
1452142,147.0
1317910,33.0
1014438,33.0
1151863,33.0
1245920,120.0
1405401,93.0
1271433,97.0
1189202,49.0
1152407,111.0
1086170,111.0
1082523,344.0
1446998,331.0
1433590,215.0
1031471,330.0
1404058,321.0
1419372,351.0
1464863,40.0
1041129,81.0
1089153,81.0
1403041,384.0
1446499,386.0
1279331,315.0
1368546,124.0
1389405,126.0
1081122,126.0
1158128,379.0
1345826,319.0
1392817,425.0
1432390,58.0
1360123,57.0
1207971,99.0
1318026,122.0
1017200,58.0
1001837,52.0
1068162,326.0
1268993,1658.0
1331710,2463.0
1393810,37.0
1299363,31.0
1295451,111.0
1290936,155.0
1100322,175.0
1053078,174.0
1446887,165.0
1489133,192.0
1222642,192.0
1185374,192.0
1188655,29.0
1219979,25.0
1130670,199.0
1124601,95.0
1458686,95.0
1248048,58.0
1474450,146.0
1427746,141.0
1346290,276.0
1204575,284.0
1483269,333.0
1214130,461.0
1347952,456.0
1463410,456.0
1119490,42.0
1284206,80.0
1257317,69.0
1079666,303.0
1170512,274.0
1208467,398.0
1466198,87.0
1270068,163.0
1417092,88.0
1302292,373.0
1255787,227.0
1483725,412.0
1306889,90.0
1474997,99.0
1164216,102.0
1377872,142.0
1054478,141.0
1104736,141.0
1473421,80.0
1422919,56.0
1044743,75.0
1049667,355.0
1214145,1247.0
1290504,1089.0
1114571,31.0
1413083,33.0
1235782,30.0
1438802,203.0
1176285,197.0
1430576,220.0
1123997,34.0
1198524,33.0
1195152,114.0
1249481,123.0
1317440,114.0
1047777,46.0
1187505,138.0
1021611,138.0
1337388,391.0
1039778,327.0
1252627,336.0
1354719,871.0
1381352,871.0
1430679,956.0
1161082,76.0
1213511,170.0
1055182,170.0
1040633,793.0
1346803,797.0
1259804,1147.0
1112317,190.0
1489069,193.0
1349919,192.0
1487539,866.0
1426307,560.0
1114271,858.0
1007918,129.0
1013318,128.0
1166543,128.0
1410365,184.0
1062577,186.0
1051401,185.0
1364228,123.0
1438085,101.0
1076982,119.0
1479459,567.0
1170712,1919.0
1460894,2942.0
1311386,62.0
1436420,62.0
1436746,49.0
1225685,179.0
1128539,321.0
1185698,150.0
1365509,226.0
1281758,241.0
1395999,223.0
1241768,332.0
1046319,358.0
1076695,355.0
1078579,57.0
1195817,57.0
1273884,303.0
1039589,360.0
1281969,336.0
1340721,88.0
1202035,210.0
1442844,210.0
1204846,375.0
1428028,424.0
1102785,425.0
1478615,562.0
1429643,556.0
1436356,562.0
1221917,60.0
1006261,211.0
1436526,80.0
1435423,442.0
1105663,466.0
1288768,652.0
1236590,109.0
1038286,110.0
1348063,110.0
1254383,619.0
1465908,270.0
1193244,637.0
1139130,104.0
1287019,85.0
1045716,105.0
1124713,106.0
1492002,107.0
1074491,72.0
1126741,60.0
1443689,62.0
1428574,343.0
1230706,1439.0
1244397,1867.0
1400135,45.0
1123096,39.0
1462006,203.0
1396409,207.0
1112056,207.0
1201241,38.0
1215173,147.0
1323732,177.0
1063594,159.0
1063009,49.0
1487985,107.0
1206972,134.0
1074677,335.0
1347976,306.0
1120911,340.0
1230213,197.0
1412241,197.0
1199853,91.0
1126038,83.0
1065218,224.0
1407227,224.0
1195857,215.0
1064848,113.0
1347932,125.0
1006934,125.0
1415546,245.0
1436167,235.0
1155840,219.0
1312853,48.0
1341473,53.0
1210234,115.0
1420426,255.0
1264068,184.0
1160231,229.0
1271169,22.0
1343779,161.0
1392612,191.0
1460115,142.0
1209508,133.0
1308035,132.0
1051361,116.0
1394502,153.0
1002584,151.0
1256382,59.0
1116102,55.0
1439873,53.0
1327818,62.0
1053247,62.0
1240755,268.0
1323007,282.0
1159217,200.0
1297121,399.0
1251244,399.0
1166952,408.0
1110279,52.0
1479251,409.0
1065455,411.0
1345832,462.0
1112122,124.0
1177948,130.0
1296522,141.0
1192681,479.0
1098695,306.0
1141921,490.0
1039561,75.0
1355647,81.0
1401737,95.0
1122214,104.0
1297460,93.0
1311455,106.0
1224680,54.0
1376192,60.0
1295323,369.0
1369118,390.0
1022614,346.0
1273467,39.0
1070150,37.0
1264565,182.0
1494909,193.0
1456589,184.0
1300093,205.0
1264244,214.0
1036623,207.0
1370665,213.0
1073776,181.0
1280462,180.0
1070455,161.0
1286196,219.0
1101505,230.0
1493032,149.0
1337248,133.0
1342588,137.0
1403685,89.0
1489882,88.0
1286032,351.0
1211075,328.0
1026057,304.0
1064602,439.0
1353965,455.0
1386866,426.0
1160326,112.0
1148469,127.0
1132573,401.0
1187850,432.0
1042794,612.0
1344308,130.0
1435741,139.0
1376274,137.0
1004231,629.0
1375428,346.0
1199647,626.0
1258593,65.0
1437106,71.0
1164714,89.0
1224157,139.0
1335725,90.0
1154647,114.0
1009205,57.0
1363194,58.0
1283426,369.0
1040538,526.0
1262515,381.0
1308549,37.0
1290578,31.0
1123768,291.0
1042657,311.0
1493836,276.0
1198936,196.0
1241905,195.0
1322681,222.0
1084980,198.0
1237375,167.0
1433203,170.0
1462240,216.0
1068496,217.0
1108927,216.0
1017569,156.0
1040287,175.0
1317606,177.0
1077866,130.0
1051554,131.0
1415325,371.0
1055592,448.0
1367086,311.0
1062437,696.0
1314739,722.0
1281487,701.0
1397451,87.0
1137571,102.0
1444927,92.0
1309062,586.0
1208174,577.0
1426728,503.0
1492697,253.0
1213366,219.0
1095300,201.0
1130546,602.0
1436318,359.0
1435826,701.0
1277555,90.0
1470434,104.0
1044776,90.0
1377517,147.0
1237424,146.0
1059397,143.0
1251007,108.0
1034410,98.0
1231783,71.0
1359714,531.0
1499444,520.0
1130159,529.0
1160666,52.0
1096428,45.0
1183244,243.0
1497213,244.0
1133933,228.0
1484931,236.0
1163656,261.0
1054238,271.0
1366429,197.0
1052440,192.0
1085386,209.0
1065786,63.0
1173024,167.0
1241367,194.0
1075922,436.0
1131198,440.0
1025817,402.0
1045739,256.0
1248427,252.0
1202630,251.0
1452148,35.0
1376464,67.0
1349681,74.0
1102915,323.0
1433582,293.0
1359440,375.0
1454430,149.0
1149507,97.0
1053941,175.0
1110939,415.0
1221336,225.0
1456565,345.0
1121108,79.0
1098671,75.0
1345677,102.0
1160411,100.0
1470231,87.0
1313922,100.0
1208175,94.0
1310176,53.0
1179458,53.0
1269200,339.0
1295030,608.0
1164729,454.0
1406814,29.0
1259984,194.0
1480971,200.0
1369433,194.0
1481945,127.0
1458526,124.0
1187631,177.0
1003496,99.0
1094142,115.0
1247091,114.0
1234865,48.0
1168628,88.0
1419823,81.0
1439166,389.0
1385699,389.0
1106938,353.0
1319273,1425.0
1108592,1292.0
1352123,931.0
1115675,119.0
1423330,255.0
1466429,264.0
1403820,890.0
1034753,915.0
1029946,1443.0
1221080,172.0
1031048,198.0
1206298,191.0
1167256,1325.0
1122935,755.0
1494822,1315.0
1472817,195.0
1219683,194.0
1019816,195.0
1290506,356.0
1205948,243.0
1494544,229.0
1139910,161.0
1145773,154.0
1364143,146.0
1035021,587.0
1179879,679.0
1256351,648.0
1341899,79.0
1196209,77.0
1403548,64.0
1021163,510.0
1240555,372.0
1198318,469.0
1115576,305.0
1192089,315.0
1071064,307.0
1173754,355.0
1271551,417.0
1065067,355.0
1137709,402.0
1276382,415.0
1263231,389.0
1456061,838.0
1207945,475.0
1162708,475.0
1418928,146.0
1068894,183.0
1304937,240.0
1409355,495.0
1099728,494.0
1457969,463.0
1029462,766.0
1472551,743.0
1033848,402.0
1453084,88.0
1312690,92.0
1122710,387.0
1126546,357.0
1459930,663.0
1348574,131.0
1191403,136.0
1006930,124.0
1073869,510.0
1256986,312.0
1003790,493.0
1440509,92.0
1357988,99.0
1195872,94.0
1389720,110.0
1204827,53.0
1424127,378.0
1275924,332.0
1259126,352.0
1200350,35.0
1214706,34.0
1192004,36.0
1342075,246.0
1301366,430.0
1107583,350.0
1044020,175.0
1079356,174.0
1130825,180.0
1256962,213.0
1016138,213.0
1472749,222.0
1169405,183.0
1159026,237.0
1031233,154.0
1107474,139.0
1411938,163.0
1037033,63.0
1417616,88.0
1222062,126.0
1001298,303.0
1066766,309.0
1094571,287.0
1244760,798.0
1333985,826.0
1209429,809.0
1226436,116.0
1425154,256.0
1311629,247.0
1144183,921.0
1429715,941.0
1208466,1244.0
1111558,183.0
1152967,197.0
1065384,203.0
1068449,1123.0
1113889,693.0
1257290,1178.0
1425475,106.0
1451729,87.0
1345965,88.0
1328020,161.0
1242837,167.0
1166830,158.0
1099026,144.0
1061158,134.0
1075796,120.0
1225695,577.0
1250311,602.0
1488938,822.0
1180576,62.0
1407193,61.0
1310002,62.0
1483754,540.0
1403428,406.0
1119464,388.0
1070992,270.0
1253791,278.0
1351968,255.0
1370126,375.0
1141879,389.0
1109924,359.0
1178105,368.0
1361418,402.0
1225914,376.0
1072061,420.0
1148318,376.0
1210725,401.0
1316042,145.0
1405337,230.0
1227075,225.0
1488310,458.0
1267286,452.0
1394596,442.0
1434331,288.0
1171798,278.0
1499724,285.0
1238128,81.0
1303822,67.0
1435944,284.0
1413796,267.0
1353151,381.0
1470758,89.0
1055665,143.0
1379504,105.0
1055047,321.0
1097126,203.0
1036089,345.0
1231013,76.0
1185115,83.0
1265509,84.0
1051775,95.0
1309244,103.0
1124451,103.0
1045993,88.0
1048036,50.0
1180259,362.0
1127856,486.0
1338781,420.0
1406741,36.0
1270213,58.0
1391432,189.0
1338985,192.0
1444583,189.0
1096103,158.0
1041898,219.0
1320374,191.0
1145189,108.0
1013702,111.0
1127530,119.0
1344951,46.0
1359741,81.0
1143761,129.0
1107783,257.0
1204894,349.0
1119851,267.0
1411863,273.0
1109365,269.0
1023254,235.0
1049722,83.0
1472117,288.0
1079503,273.0
1132971,340.0
1424798,170.0
1463339,198.0
1349534,121.0
1246934,343.0
1372989,176.0
1433325,359.0
1374574,73.0
1166069,67.0
1356561,68.0
1006332,71.0
1080246,80.0
1001640,50.0
1306327,46.0
1334645,273.0
1103072,367.0
1019198,368.0
1387955,44.0
1285096,209.0
1178953,209.0
1327758,213.0
1442249,232.0
1474801,223.0
1185326,198.0
1456287,85.0
1418907,93.0
1076446,94.0
1335270,40.0
1183823,84.0
1404113,77.0
1222710,288.0
1079833,301.0
1104304,269.0
1033468,462.0
1252992,465.0
1105979,452.0
1002568,91.0
1440560,120.0
1309705,121.0
1476514,394.0
1259771,418.0
1111871,435.0
1433375,112.0
1199447,88.0
1113838,87.0
1230996,729.0
1303454,328.0
1097156,765.0
1056173,152.0
1198565,119.0
1489660,116.0
1173954,174.0
1041203,173.0
1043060,176.0
1495717,161.0
1076108,107.0
1411915,76.0
1428524,492.0
1089951,589.0
1010515,534.0
1203271,63.0
1453928,59.0
1151268,59.0
1068951,296.0
1369718,294.0
1091017,294.0
1203897,223.0
1286862,167.0
1195043,213.0
1439742,216.0
1291300,218.0
1178037,217.0
1023669,92.0
1048200,118.0
1133637,192.0
1482215,358.0
1298145,318.0
1123307,354.0
1245183,261.0
1116213,260.0
1495219,282.0
1320236,34.0
1427938,79.0
1059972,61.0
1438573,297.0
1114784,277.0
1187973,365.0
1462124,215.0
1151450,215.0
1027884,132.0
1042038,258.0
1216683,192.0
1405703,237.0
1487930,60.0
1198172,62.0
1150785,41.0
1184753,249.0
1073671,232.0
1441244,288.0
1408360,28.0
1400061,156.0
1373267,149.0
1070795,149.0
1443342,135.0
1274489,212.0
1155200,172.0
1438279,63.0
1240169,37.0
1439950,66.0
1108978,60.0
1373622,370.0
1184062,402.0
1087129,208.0
1124103,316.0
1170492,316.0
1035358,316.0
1087749,92.0
1102820,260.0
1158437,259.0
1394740,285.0
1240884,171.0
1178760,117.0
1421019,279.0
1348128,182.0
1366149,240.0
1242141,60.0
1272003,44.0
1115507,41.0
1142943,187.0
1344252,209.0
1106883,171.0
1051057,28.0
1312752,26.0
1368420,148.0
1419755,136.0
1323227,140.0
1371081,200.0
1195197,141.0
1289562,114.0
1218415,64.0
1161177,36.0
1241146,90.0
1040244,102.0
1112492,298.0
1462810,298.0
1155368,204.0
1088775,494.0
1180610,485.0
1004376,499.0
1347755,51.0
1221280,101.0
1071175,101.0
1017674,422.0
1349547,426.0
1469809,668.0
1112827,158.0
1427859,174.0
1201215,170.0
1387604,570.0
1447167,339.0
1163414,611.0
1063388,87.0
1027602,88.0
1248223,80.0
1043945,145.0
1018609,148.0
1402783,92.0
1144711,74.0
1165133,72.0
1157864,429.0
1158723,388.0
1371967,356.0
1484515,46.0
1403718,36.0
1335135,204.0
1459471,280.0
1470572,182.0
1076650,182.0
1042531,219.0
1065297,198.0
1402946,187.0
1445860,189.0
1309288,187.0
1340685,383.0
1175433,349.0
1012081,276.0
1018456,217.0
1057303,190.0
1080644,72.0
1402350,141.0
1170609,144.0
1139792,325.0
1040547,331.0
1477002,289.0
1417996,695.0
1194929,738.0
1248088,774.0
1378461,75.0
1107124,81.0
1156793,383.0
1431686,401.0
1035108,470.0
1452533,126.0
1403241,124.0
1328803,119.0
1407650,347.0
1344744,329.0
1227764,392.0
1396476,50.0
1013774,56.0
1349648,54.0
1114022,53.0
1075237,48.0
1467100,360.0
1055368,549.0
1263571,365.0
1296593,32.0
1441634,125.0
1447046,157.0
1423212,129.0
1257511,165.0
1023518,173.0
1040360,165.0
1093150,173.0
1449241,192.0
1127853,192.0
1216929,184.0
1198481,221.0
1297015,148.0
1478926,105.0
1267173,95.0
1010715,145.0
1051153,142.0
1121717,287.0
1283901,277.0
1157822,323.0
1196384,264.0
1186113,267.0
1397319,288.0
1070135,53.0
1243150,91.0
1141894,73.0
1119592,292.0
1355543,308.0
1466185,371.0
1369479,110.0
1002219,89.0
1065122,92.0
1355774,361.0
1034449,208.0
1298800,408.0
1168048,69.0
1487535,63.0
1013139,69.0
1148419,99.0
1430932,99.0
1212520,99.0
1242479,68.0
1376197,54.0
1162830,59.0
1364844,370.0
1144242,466.0
1095968,416.0
1432738,31.0
1161807,191.0
1188656,191.0
1317286,184.0
1021595,209.0
1267460,211.0
1426163,167.0
1325488,109.0
1360973,104.0
1315155,104.0
1269059,48.0
1490516,139.0
1080973,81.0
1190162,364.0
1339318,364.0
1288832,297.0
1295195,552.0
1158135,572.0
1065978,565.0
1434129,70.0
1073284,77.0
1299247,67.0
1351771,448.0
1074640,446.0
1479465,475.0
1489347,159.0
1181166,199.0
1202899,128.0
1045208,622.0
1102611,272.0
1387920,615.0
1179968,113.0
1331102,122.0
1479186,135.0
1481499,142.0
1115642,135.0
1049247,159.0
1306038,67.0
1095596,57.0
1016502,434.0
1132512,453.0
1154248,401.0
1402507,44.0
1130490,44.0
1034827,58.0
1050303,236.0
1462532,240.0
1322647,227.0
1452624,252.0
1462600,239.0
1430777,251.0
1245813,168.0
1115240,175.0
1032047,175.0
1008796,48.0
1178964,131.0
1299848,72.0
1254741,328.0
1135400,342.0
1319687,332.0
1390606,189.0
1443225,189.0
1153270,200.0
1342968,34.0
1254768,58.0
1113748,61.0
1181440,292.0
1118245,285.0
1035476,338.0
1013138,193.0
1370975,147.0
1112604,131.0
1497422,283.0
1165214,175.0
1377941,279.0
1240800,68.0
1386829,63.0
1237087,63.0
1217868,63.0
1292980,82.0
1122637,237.0
1376752,353.0
1229220,314.0
1193421,26.0
1383125,215.0
1169578,207.0
1281507,215.0
1461952,137.0
1415989,85.0
1276319,176.0
1440217,57.0
1022493,60.0
1300917,60.0
1193727,37.0
1402486,62.0
1136905,64.0
1499372,326.0
1109225,350.0
1350713,297.0
1355088,1121.0
1138222,983.0
1385476,1018.0
1398591,93.0
1300896,486.0
1162031,512.0
1277815,803.0
1362188,130.0
1362254,123.0
1274284,125.0
1178264,777.0
1091379,275.0
1041602,765.0
1028066,103.0
1013847,95.0
1372516,133.0
1280063,134.0
1108464,131.0
1130725,100.0
1268768,83.0
1490016,57.0
1347411,438.0
1171863,317.0
1434725,336.0
1335442,45.0
1496650,49.0
1306499,39.0
1351858,226.0
1438518,217.0
1446150,282.0
1412369,183.0
1022628,215.0
1191341,234.0
1232719,165.0
1114376,178.0
1028985,161.0
1147013,260.0
1181119,244.0
1071327,288.0
1460463,290.0
1031315,244.0
1312685,286.0
1232285,71.0
1101299,143.0
1014795,142.0
1067057,329.0
1422192,324.0
1272721,361.0
1137357,851.0
1467695,902.0
1069575,452.0
1160879,65.0
1495109,92.0
1161253,89.0
1483609,480.0
1045099,467.0
1164413,690.0
1038291,212.0
1266238,192.0
1237923,185.0
1149195,616.0
1475934,362.0
1479609,592.0
1376770,87.0
1493195,88.0
1354760,105.0
1349895,125.0
1122970,100.0
1030480,87.0
1349078,58.0
1304303,432.0
1233427,387.0
1170183,393.0
1330894,41.0
1135861,44.0
1097976,40.0
1189946,288.0
1254653,240.0
1076146,145.0
1133854,187.0
1029733,210.0
1252838,194.0
1482077,203.0
1100816,203.0
1226702,207.0
1367646,299.0
1214264,292.0
1270356,301.0
1359586,191.0
1321874,212.0
1271568,211.0
1205338,78.0
1256154,135.0
1331634,140.0
1406428,298.0
1363192,347.0
1294110,332.0
1355035,472.0
1179175,521.0
1232535,461.0
1024745,56.0
1314199,99.0
1246353,69.0
1149555,302.0
1396135,311.0
1079551,344.0
1053202,165.0
1072177,154.0
1025739,93.0
1038618,352.0
1287323,227.0
1442692,377.0
1288843,99.0
1148186,99.0
1242462,97.0
1395800,126.0
1040709,169.0
1461640,168.0
1046363,80.0
1086057,59.0
1049890,49.0
1334924,375.0
1096318,464.0
1498269,446.0
1425062,32.0
1242346,205.0
1234773,197.0
1130917,195.0
1341706,161.0
1337776,152.0
1495700,180.0
1402640,139.0
1147717,123.0
1074836,114.0
1019957,45.0
1183904,114.0
1062706,118.0
1140872,370.0
1280927,353.0
1107079,336.0
1094469,271.0
1224648,273.0
1329069,264.0
1209615,48.0
1134462,81.0
1373589,82.0
1431663,274.0
1211468,296.0
1036586,430.0
1457291,195.0
1449226,131.0
1295444,154.0
1320860,415.0
1080195,209.0
1206927,482.0
1413962,93.0
1465742,95.0
1142485,166.0
1389582,52.0
1219033,58.0
1309985,347.0
1013207,557.0
1254585,405.0
1443503,230.0
1057520,223.0
1224403,220.0
1275191,230.0
1319481,225.0
1345883,143.0
1255434,109.0
1177914,137.0
1014131,163.0
1187833,44.0
1445028,59.0
1443519,124.0
1471250,366.0
1395007,366.0
1055248,390.0
1094576,176.0
1354825,177.0
1451735,176.0
1059843,206.0
1198932,204.0
1342721,157.0
1377975,127.0
1066650,127.0
1389377,205.0
1169870,151.0
1037756,186.0
1171909,51.0
1039265,50.0
1268871,34.0
1297532,31.0
1343822,202.0
1012465,184.0
1104045,210.0
1269118,105.0
1082751,57.0
1267215,182.0
1008110,182.0
1232056,181.0
1292674,64.0
1379099,65.0
1008574,59.0
1264193,51.0
1283225,52.0
1497243,285.0
1260622,293.0
1339521,177.0
1494899,351.0
1090667,347.0
1439963,352.0
1446122,40.0
1085349,83.0
1418236,75.0
1057956,368.0
1434673,355.0
1203450,347.0
1089484,128.0
1381379,124.0
1226448,124.0
1467198,401.0
1253582,319.0
1165274,406.0
1226763,57.0
1163319,52.0
1315655,96.0
1240789,97.0
1100886,99.0
1376495,52.0
1011715,52.0
1090753,351.0
1178623,352.0
1352301,365.0
1477801,30.0
1208670,37.0
1257355,31.0
1135300,176.0
1004740,178.0
1306161,132.0
1201146,173.0
1034776,175.0
1370689,175.0
1262003,173.0
1378297,166.0
1368146,192.0
1068192,196.0
1463428,196.0
1173571,179.0
1455968,197.0
1191755,95.0
1150362,104.0
1070659,56.0
1224559,135.0
1493370,138.0
1392377,293.0
1056240,293.0
1014892,325.0
1251774,452.0
1487777,452.0
1249239,431.0
1478849,43.0
1376645,88.0
1345333,84.0
1224660,313.0
1232767,300.0
1009181,391.0
1126946,84.0
1355439,89.0
1006250,83.0
1176343,464.0
1463133,236.0
1144523,456.0
1499988,110.0
1498160,111.0
1257346,132.0
1485910,125.0
1451221,126.0
1387533,188.0
1157584,82.0
1413278,56.0
1333981,71.0
1085005,346.0
1054736,428.0
1104702,437.0
1381323,35.0
1344068,35.0
1052303,33.0
1018360,195.0
1306940,195.0
1300692,195.0
1171279,206.0
1438175,230.0
1173109,221.0
1337250,156.0
1056761,168.0
1135371,193.0
1378200,47.0
1272135,127.0
1054088,129.0
1344699,320.0
1206358,262.0
1323853,320.0
1101699,943.0
1266254,942.0
1242076,942.0
1415273,68.0
1268510,92.0
1256636,92.0
1410268,501.0
1108062,495.0
1497719,753.0
1106934,129.0
1033797,147.0
1041160,139.0
1126396,792.0
1242200,297.0
1306384,774.0
1058059,103.0
1089322,95.0
1446736,91.0
1001101,132.0
1122981,132.0
1078580,132.0
1175594,100.0
1205864,85.0
1316507,58.0
1482706,430.0
1046238,309.0
1020444,326.0
1338003,46.0
1399537,45.0
1002793,42.0
1466289,250.0
1013187,192.0
1322076,235.0
1161027,208.0
1349737,183.0
1291976,220.0
1007039,161.0
1258074,171.0
1415587,161.0
1484457,257.0
1005745,324.0
1377865,302.0
1457732,295.0
1179188,252.0
1327218,252.0
1202641,73.0
1106286,127.0
1175735,133.0
1138288,327.0
1476138,322.0
1454707,262.0
1039235,177.0
1068339,207.0
1092183,158.0
1324963,96.0
1257720,96.0
1076387,287.0
1209661,290.0
1208465,337.0
1111884,191.0
1454997,184.0
1050572,383.0
1467559,195.0
1214425,334.0
1162278,60.0
1248010,107.0
1376824,78.0
1398291,275.0
1085069,476.0
1122525,411.0
1075559,33.0
1344759,214.0
1212897,212.0
1418671,216.0
1271431,148.0
1287363,145.0
1064175,71.0
1125114,42.0
1472836,108.0
1013458,108.0
1391771,324.0
1331170,242.0
1242406,289.0
1105837,357.0
1211259,352.0
1164052,355.0
1274142,38.0
1356105,126.0
1088860,113.0
1129795,324.0
1493321,362.0
1161618,718.0
1212298,156.0
1135403,129.0
1435855,133.0
1212422,337.0
1412227,237.0
1128323,325.0
1357585,48.0
1266101,50.0
1306121,67.0
1415533,63.0
1292424,79.0
1376664,44.0
1253822,41.0
1355799,277.0
1408441,243.0
1390132,278.0
1118778,25.0
1373867,30.0
1321455,180.0
1162414,286.0
1275261,200.0
1164241,186.0
1422145,192.0
1119440,152.0
1173756,156.0
1154587,162.0
1123456,203.0
1008268,194.0
1219964,206.0
1461264,110.0
1146910,75.0
1110355,79.0
1411557,52.0
1055855,91.0
1043603,64.0
1264146,336.0
1033866,316.0
1209072,221.0
1060160,589.0
1352289,588.0
1172228,581.0
1395626,70.0
1455355,94.0
1055663,95.0
1287217,511.0
1088601,501.0
1278366,733.0
1026791,131.0
1036303,129.0
1254559,130.0
1427581,786.0
1394444,355.0
1263854,712.0
1051269,103.0
1308881,103.0
1073830,122.0
1405838,173.0
1183018,176.0
1040180,103.0
1458738,90.0
1248662,428.0
1022436,309.0
1187815,335.0
1256719,46.0
1333426,49.0
1228432,258.0
1282969,208.0
1400162,234.0
1059632,229.0
1031228,323.0
1254371,220.0
1409072,178.0
1070652,167.0
1367274,175.0
1248470,222.0
1152711,268.0
1233398,278.0
1160549,295.0
1448305,249.0
1128571,206.0
1454724,71.0
1403528,138.0
1489033,144.0
1162008,327.0
1469871,326.0
1065280,257.0
1416500,159.0
1295639,170.0
1322499,170.0
1450524,33.0
1203643,237.0
1239385,246.0
1127908,127.0
1445551,133.0
1101411,128.0
1076286,324.0
1170173,182.0
1065778,454.0
1282021,51.0
1369620,109.0
1064144,35.0
1499298,225.0
1410217,372.0
1460719,383.0
1369178,25.0
1102465,203.0
1491328,200.0
1331730,197.0
1401710,101.0
1036537,118.0
1340596,121.0
1140522,62.0
1198427,53.0
1041032,40.0
1252477,316.0
1091144,289.0
1377051,262.0
1027086,501.0
1035806,536.0
1243642,532.0
1314053,78.0
1320763,98.0
1006967,111.0
1267729,405.0
1477291,402.0
1368058,423.0
1324032,182.0
1197090,172.0
1208581,148.0
1081641,672.0
1253251,280.0
1317166,663.0
1059560,95.0
1334347,94.0
1294936,100.0
1066867,175.0
1380226,168.0
1020582,98.0
1226007,74.0
1008005,84.0
1394036,448.0
1058307,398.0
1128007,386.0
1005386,48.0
1192006,47.0
1275913,61.0
1384833,242.0
1117920,241.0
1034950,229.0
1013635,188.0
1055153,244.0
1266186,197.0
1421520,185.0
1293094,222.0
1424764,198.0
1142191,59.0
1178898,146.0
1357653,144.0
1363374,318.0
1363447,353.0
1473145,309.0
1452523,304.0
1100864,303.0
1397501,311.0
1208517,45.0
1139190,79.0
1132599,86.0
1146408,291.0
1210647,293.0
1381063,304.0
1429146,136.0
1216651,170.0
1403968,154.0
1067138,340.0
1465247,248.0
1344138,372.0
1032870,74.0
1025076,68.0
1448384,71.0
1398655,93.0
1411724,51.0
1143819,46.0
1090620,298.0
1200363,280.0
1108974,275.0
1160402,29.0
1212494,144.0
1142875,144.0
1040784,159.0
1063831,178.0
1103952,166.0
1194353,153.0
1102241,94.0
1191088,96.0
1220591,41.0
1259696,81.0
1136582,108.0
1155966,344.0
1073642,306.0
1309602,223.0
1078309,967.0
1164850,940.0
1221502,452.0
1009487,67.0
1376888,89.0
1485207,466.0
1014696,471.0
1383441,813.0
1371087,219.0
1476917,172.0
1276499,172.0
1446430,608.0
1229678,353.0
1009292,596.0
1001171,81.0
1137404,87.0
1375821,111.0
1062616,106.0
1079738,111.0
1290947,87.0
1013855,58.0
1154323,57.0
1395980,415.0
1441315,357.0
1019358,338.0
1092629,45.0
1145112,43.0
1445208,38.0
1261902,188.0
1302322,149.0
1370543,220.0
1265371,260.0
1127141,194.0
1490162,219.0
1060861,210.0
1023077,210.0
1484782,208.0
1262037,257.0
1098189,295.0
1325113,269.0
1497786,197.0
1073615,170.0
1236135,159.0
1340927,71.0
1159933,132.0
1156490,134.0
1457848,334.0
1495944,337.0
1392169,335.0
1455460,472.0
1140660,472.0
1322916,468.0
1218064,61.0
1220578,81.0
1216185,69.0
1020213,301.0
1053587,305.0
1434574,327.0
1232933,82.0
1247358,99.0
1240750,71.0
1083061,406.0
1306822,267.0
1212344,384.0
1020358,94.0
1175372,101.0
1063846,101.0
1176603,132.0
1208555,132.0
1215805,82.0
1330549,61.0
1373401,73.0
1167183,361.0
1465135,612.0
1426834,485.0
1026154,32.0
1099028,40.0
1462415,195.0
1441751,203.0
1383303,205.0
1206105,146.0
1073905,216.0
1492052,108.0
1455622,126.0
1240058,123.0
1186355,46.0
1020825,92.0
1364564,92.0
1029205,286.0
1478725,331.0
1188897,344.0
1285247,258.0
1474891,276.0
1027212,281.0
1147355,40.0
1455107,73.0
1367592,306.0
1351864,297.0
1117537,369.0
1268577,87.0
1272369,83.0
1022529,142.0
1407632,332.0
1476518,215.0
1310846,356.0
1401384,77.0
1334308,70.0
1216744,99.0
1411562,99.0
1361089,96.0
1266842,79.0
1197346,51.0
1408990,69.0
1173866,364.0
1197580,516.0
1482256,444.0
1469038,40.0
1265086,30.0
1435363,192.0
1098504,182.0
1470110,182.0
1014856,158.0
1304171,171.0
1169912,182.0
1169788,99.0
1305399,104.0
1297768,105.0
1447875,51.0
1061654,85.0
1288892,76.0
1370978,338.0
1018332,364.0
1482488,352.0
1226206,683.0
1359566,780.0
1122220,689.0
1361124,71.0
1485074,65.0
1055147,56.0
1332121,522.0
1254062,517.0
1005089,512.0
1013929,277.0
1485789,186.0
1173106,99.0
1173239,758.0
1106978,276.0
1264303,806.0
1295580,131.0
1059133,122.0
1253909,131.0
1441728,100.0
1435074,67.0
1209374,74.0
1070634,316.0
1384764,555.0
1109661,559.0
1260990,47.0
1495776,39.0
1361715,178.0
1367986,167.0
1339738,165.0
1168006,162.0
1127551,194.0
1145891,353.0
1245972,280.0
1156328,225.0
1167613,50.0
1251253,79.0
1089488,78.0
1442686,457.0
1122897,299.0
1191425,249.0
1451363,388.0
1017978,350.0
1329321,341.0
1246499,36.0
1128581,74.0
1304389,75.0
1293491,288.0
1378231,284.0
1070072,383.0
